       0.000000,       0.000000,       0.000000,       0.000000
1606189464.047450,       0.010000,      -0.030000,      -0.300000
1606189464.101852,       0.000000,       0.000000,      -0.300000
1606189464.101852,       0.010000,       0.000000,      -0.310000
1606189464.101852,       0.000000,       0.000000,      -0.320000
1606189464.101852,       0.000000,      -0.010000,      -0.330000
1606189464.150836,      -0.010000,       0.000000,      -0.320000
1606189464.150836,       0.000000,       0.000000,      -0.330000
1606189464.150836,       0.000000,      -0.020000,      -0.320000
1606189464.193881,       0.020000,      -0.010000,      -0.290000
1606189464.193881,       0.000000,      -0.020000,      -0.310000
1606189464.193881,       0.000000,      -0.010000,      -0.330000
1606189464.193881,       0.000000,      -0.020000,      -0.300000
1606189464.239864,       0.000000,      -0.020000,      -0.310000
1606189464.239864,       0.030000,      -0.020000,      -0.330000
1606189464.239864,      -0.060000,      -0.030000,      -0.300000
1606189464.239864,      -0.040000,      -0.020000,      -0.350000
1606189464.285898,      -0.010000,      -0.020000,      -0.290000
1606189464.285898,       0.000000,      -0.010000,      -0.320000
1606189464.285898,       0.010000,      -0.020000,      -0.350000
1606189464.330905,       0.000000,      -0.010000,      -0.340000
1606189464.330905,       0.020000,       0.000000,      -0.320000
1606189464.330905,      -0.010000,      -0.030000,      -0.340000
1606189464.330905,      -0.010000,      -0.030000,      -0.350000
1606189464.375857,       0.000000,       0.000000,      -0.310000
1606189464.375857,       0.000000,      -0.010000,      -0.310000
1606189464.375857,       0.030000,      -0.010000,      -0.280000
1606189464.420761,       0.000000,      -0.010000,      -0.330000
1606189464.420761,       0.010000,      -0.030000,      -0.330000
1606189464.420761,       0.000000,       0.000000,      -0.310000
1606189464.420761,       0.000000,      -0.010000,      -0.310000
1606189464.465813,       0.010000,       0.000000,      -0.300000
1606189464.465813,      -0.010000,       0.000000,      -0.320000
1606189464.465813,      -0.010000,      -0.020000,      -0.310000
1606189464.465813,      -0.020000,      -0.020000,      -0.320000
1606189464.511836,       0.000000,      -0.020000,      -0.300000
1606189464.511836,       0.000000,      -0.020000,      -0.360000
1606189464.511836,      -0.010000,      -0.010000,      -0.300000
1606189464.511836,       0.020000,      -0.010000,      -0.310000
1606189464.556957,       0.010000,      -0.010000,      -0.340000
1606189464.556957,       0.000000,      -0.010000,      -0.350000
1606189464.556957,      -0.010000,      -0.030000,      -0.320000
1606189464.604755,       0.000000,       0.000000,      -0.300000
1606189464.604755,       0.010000,      -0.020000,      -0.310000
1606189464.604755,      -0.020000,      -0.020000,      -0.340000
1606189464.604755,       0.030000,       0.000000,      -0.330000
1606189464.647640,      -0.010000,      -0.020000,      -0.300000
1606189464.647640,       0.000000,      -0.020000,      -0.320000
1606189464.647640,       0.010000,      -0.020000,      -0.340000
1606189464.694515,       0.000000,      -0.030000,      -0.310000
1606189464.694515,       0.000000,       0.000000,      -0.320000
1606189464.694515,      -0.020000,      -0.020000,      -0.320000
1606189464.694515,       0.000000,      -0.030000,      -0.330000
1606189464.738397,      -0.010000,      -0.010000,      -0.320000
1606189464.738397,      -0.010000,       0.000000,      -0.310000
1606189464.738397,       0.000000,      -0.020000,      -0.300000
1606189464.738397,       0.000000,      -0.010000,      -0.290000
1606189464.784537,       0.000000,      -0.010000,      -0.320000
